id,username,date,time,tweet,replies_count,retweets_count,likes_count,mentions,hot
1.18E+18,realdonaldtrump,2019/9/29,11:00:39,The Fake News doesn’t dare mention the corrupt Democrats! https://twitter.com/realDonaldTrump/status/1177669563477118976 …,13993,22517,74966,[],25204.7
1.00E+18,realdonaldtrump,2018/5/27,3:28:04,"With Spies, or “Informants” as the Democrats like to call them because it sounds less sinister (but it’s not), all over my campaign, even from a very early date, why didn’t the crooked highest levels of the FBI or “Justice” contact me to tell me of the  phony Russia problem?",23199,18236,73032,[],25204.5
1.00E+18,realdonaldtrump,2018/5/26,23:21:10,"The Failing @nytimes quotes “a senior White House official,” who doesn’t exist, as saying “even if the meeting were reinstated, holding it on June 12 would be impossible, given the lack of time and the amount of planning needed.” WRONG AGAIN! Use real people, not phony sources.",21643,18783,74381,['nytimes'],25200.8
1.18E+18,realdonaldtrump,2019/10/7,7:54:51,".@60Minutes “forgot” to report that we are helping the great farmers of the USA to the tune of 28 Billion Dollars, for the last two years, paid for out of Tariffs paid to the United States by China for targeting the farmer. They devalued their currency, therefore paying the cost!",23948,18670,68137,['60minutes'],25200.1
8.85E+17,realdonaldtrump,2017/7/11,19:46:00,Working hard to get the Olympics for the United States (L.A.). Stay tuned!,19162,16577,95034,[],25198.2
9.40E+17,realdonaldtrump,2017/12/10,6:01:44,".@DaveWeigel @WashingtonPost put out a phony photo of an empty arena hours before I arrived @ the venue, w/ thousands of people outside, on their way in. Real photos now shown as I spoke. Packed house, many people unable to get in. Demand apology & retraction from FAKE NEWS WaPo! pic.twitter.com/XAblFGh1ob",22088,19771,67082,"['daveweigel', 'washingtonpost']",25197.2
1.10E+18,realdonaldtrump,2019/2/26,4:17:02,Heading over to Vietnam for my meeting with Kim Jong Un. Looking forward to a very productive Summit!,17881,16327,100322,[],25192.7
1.01E+18,realdonaldtrump,2018/6/27,22:11:05,"Supreme Court rules in favor of non-union workers who are now, as an example, able to support a candidate of his or her choice without having those who control the Union deciding for them. Big loss for the coffers of the Democrats!",11779,20340,94530,[],25190.7
9.39E+17,realdonaldtrump,2017/12/9,21:02:23,"Fake News CNN made a vicious and purposeful mistake yesterday. They were caught red handed, just like lonely Brian Ross at ABC News (who should be immediately fired for his “mistake”). Watch to see if @CNN fires those responsible, or was it just gross incompetence?",18965,19108,80362,['cnn'],25190.5
1.18E+18,realdonaldtrump,2019/10/14,5:50:14,CHINA HAS ALREADY BEGUN AGRICULTURAL PURCHASES FROM OUR GREAT PATRIOT FARMERS & RANCHERS!,13329,19488,94972,[],25188.7
8.72E+17,realdonaldtrump,2017/6/7,1:47:33,Today we remember the courage and bravery of our troops that stormed the beaches of Normandy 73 years ago. #DDay #Heroes pic.twitter.com/PtGQj3J2cS,9839,22406,87934,[],25188.7
1.00E+18,realdonaldtrump,2018/6/2,20:06:47,"“John Brennan, no single figure in American history has done more to discredit the intelligence community than this liar. Not only is he a liar, he’s a liar about being a liar.”  Dan Bongino on @foxandfriends",18128,19967,77577,['foxandfriends'],25176.3
1.23E+18,realdonaldtrump,2020/2/12,9:47:10,"Is this the Judge that put Paul Manafort in SOLITARY CONFINEMENT, something that not even mobster Al Capone had to endure? How did she treat Crooked Hillary Clinton? Just asking! https://twitter.com/KatiePhang/status/1227286936701718530 …",15134,23210,67055,[],25171.7
1.10E+18,realdonaldtrump,2019/2/25,6:50:14,"....productive talks, I will be delaying the U.S. increase in tariffs now scheduled for March 1. Assuming both sides make additional progress, we will be planning a Summit for President Xi and myself, at Mar-a-Lago, to conclude an agreement. A very good weekend for U.S. & China!",11860,19569,98653,[],25164.7
1.21E+18,realdonaldtrump,2019/12/16,21:54:19,"READ THE TRANSCRIPTS! The Impeachment Hoax is the greatest con job in the history of American politics! The Fake News Media, and their partner, the Democrat Party, are working overtime to make life for the United Republican Party, and all it stands for, as difficult as possible!",17900,19865,78748,[],25163.8
9.22E+17,realdonaldtrump,2017/10/21,21:14:33,Stock Market hits another all time high on Friday. 5.3 trillion dollars up since Election. Fake News doesn't spent much time on this!,20741,17558,84043,[],25161.4
1.18E+18,realdonaldtrump,2019/10/15,6:34:04,"""The House gone rogue! I want to remind you a little bit about the ring leader in this whole rogue operation against the President of the United States..."" @MarkLevinShow pic.twitter.com/EkXsaR9GPh",11131,25014,68136,['marklevinshow'],25161.3
1.17E+18,realdonaldtrump,2019/9/16,22:01:14,"....for the privilege of being your President - and doing the best job that has been done in many decades. I am far beyond somebody paying for a hotel room for the evening, or filling up a gas tank at an airport I do not own. These Radical Left Democrats are CRAZY! Obama Netflix?",22669,17867,76400,[],25160.9
8.76E+17,realdonaldtrump,2017/6/17,9:30:08,Back from Miami where my Cuban/American friends are very happy with what I signed today. Another campaign promise that I did not forget!,18284,17539,91507,[],25159.3
1.07E+18,realdonaldtrump,2018/12/9,2:58:13,"Watched Da Nang Dick Blumenthal on television spewing facts almost as accurate as his bravery in Vietnam (which he never saw). As the bullets whizzed by Da Nang Dicks head, as he was saving soldiers....",26099,16642,73397,[],25154.6
9.23E+17,realdonaldtrump,2017/10/24,20:13:59,"Bob Corker, who helped President O give us the bad Iran Deal & couldn't get elected dog catcher in Tennessee, is now fighting Tax Cuts....",25675,16954,72754,[],25150.3
1.10E+18,realdonaldtrump,2019/2/26,8:04:49,"If a deal is made with China, our great American Farmers will be treated better than they have ever been treated before!",11402,18992,103247,[],25140.5
1.12E+18,realdonaldtrump,2019/4/21,20:51:49,"Despite No Collusion, No Obstruction, The Radical Left Democrats do not want to go on to Legislate for the good of the people, but only to Investigate and waste time. This is costing our Country greatly, and will cost the Dems big time in 2020!",16853,19258,85267,[],25137.4
1.18E+18,realdonaldtrump,2019/10/9,9:57:35,"Gasoline Prices in the State of California are MUCH HIGHER than anywhere else in the Nation ($2.50 vs. $4.50). I guess those very expensive and unsafe cars that they are mandating just aren’t doing the trick! Don’t worry California, relief is on the way. The State doesn’t get it!",13368,20335,89241,[],25135.5
1.18E+18,realdonaldtrump,2019/10/15,3:10:50,"After defeating 100% of the ISIS Caliphate, I largely moved our troops out of Syria. Let Syria and Assad protect the Kurds and fight Turkey for their own land. I said to my Generals, why should we be fighting for Syria....",18371,19129,81422,[],25130.9
1.00E+18,realdonaldtrump,2018/5/26,7:07:19,"Senator Schumer and Obama Administration let phone company ZTE flourish with no security checks. I closed it down then let it reopen with high level security guarantees, change of management and board, must purchase U.S. parts and pay a $1.3 Billion fine. Dems do nothing....",14426,20765,83429,[],25129.7
1.09E+18,realdonaldtrump,2019/2/11,5:46:19,"“President is on sound legal ground to declare a National Emergency. There have been 58 National Emergencies declared since the law was enacted in 1976, and 31 right now that are currently active, so this is hardly unprecedented.” Congressman @tommcclintock",15003,20584,82781,['tommcclintock'],25129.4
9.05E+17,realdonaldtrump,2017/9/6,18:47:01,Will be going to North Dakota today to discuss tax reform and tax cuts. We are the highest taxed nation in the world - that will change.,28103,14653,79049,[],25127.6
1.16E+18,realdonaldtrump,2019/8/8,3:48:28,....misrepresenting what took place inside of the hospital. Their news conference after I left for El Paso was a fraud. It bore no resemblance to what took place with those incredible people that I was so lucky to meet and spend time with. They were all amazing!o,13092,18887,98657,[],25125.5
1.12E+18,realdonaldtrump,2019/4/8,6:02:03,"Secretary of Homeland Security Kirstjen Nielsen will be leaving her position, and I would like to thank her for her service....",16862,17238,97214,[],25122.8
9.61E+17,realdonaldtrump,2018/2/7,0:00:43,"Polling shows nearly 7 in 10 Americans support an immigration reform package that includes DACA, fully secures the border, ends chain migration & cancels the visa lottery. If D’s oppose this deal, they aren’t serious about DACA-they just want open borders. http://dailycaller.com/2018/01/22/poll-majority-of-americans-agree-with-trump-on-daca-immigration/ …",18170,19621,78986,[],25122.2
9.82E+17,realdonaldtrump,2018/4/6,22:32:43,"China, which is a great economic power, is considered a Developing Nation within the World Trade Organization. They therefore get tremendous perks and advantages, especially over the U.S. Does anybody think this is fair. We were badly represented. The WTO is unfair to U.S.",14944,20229,84972,[],25117.8
1.15E+18,realdonaldtrump,2019/7/4,3:31:50,".....Now, if you really want to fix the Crisis at the Southern Border, both humanitarian and otherwise, tell migrants not to come into our country unless they are willing to do so legally, and hopefully through a system based on Merit. This way we have no problems at all!",10909,19994,98476,[],25116.7
8.73E+17,realdonaldtrump,2017/6/10,9:38:15,"Time to start building in our country, with American workers & with American iron, aluminum & steel. It is time to put #AmericaFirst?? pic.twitter.com/R997QhXvX3",19645,18241,82747,[],25112.8
1.04E+18,realdonaldtrump,2018/9/19,12:04:32,"Kim Jong Un has agreed to allow Nuclear inspections, subject to final negotiations, and to permanently dismantle a test site and launch pad in the presence of international experts. In the meantime there will be no Rocket or Nuclear testing. Hero remains to continue being........",8614,22243,91828,[],25112.8
1.09E+18,realdonaldtrump,2019/1/18,9:36:01,"Thank you to Amy Kremer, Women for Trump Co-Founder, for doing such a great interview with Martha MacCallum...and by the way, women have the lowest unemployment numbers in many decades - at the highest pay ever. Proud of that!",13481,19214,95372,[],25109.9
1.06E+18,realdonaldtrump,2018/10/26,21:55:48,"The United States has been spending Billions of Dollars a year on Illegal Immigration. This will not continue. Democrats must give us the votes to pass strong (but fair) laws. If not, we will be forced to play a much tougher hand.",13817,21260,82042,[],25105.3
9.00E+17,realdonaldtrump,2017/8/23,21:20:15,"Phoenix crowd last night was amazing - a packed house. I love the Great State of Arizona. Not a fan of Jeff Flake, weak on crime & border!",22957,16486,83249,[],25103.6
1.18E+18,realdonaldtrump,2019/10/3,21:40:19,"Fake News, just like the snakes and gators in the moat. The Media is deranged, they have lost their minds! https://twitter.com/KFaulders/status/1179433139833331713 …",18678,19982,75064,[],25099
1.14E+18,realdonaldtrump,2019/6/16,7:17:09,He is a national disgrace who is destroying the City of London! https://twitter.com/heckyessica/status/1139968121475928070 …,18119,18908,83145,[],25095
1.00E+18,realdonaldtrump,2018/5/30,22:35:07,"The Failing and Corrupt @nytimes estimated the crowd last night at “1000 people,” when in fact it was many times that number - and the arena was rockin’. This is the way they demean and disparage. They are very dishonest people who don’t “get” me, and never did!",26461,16300,73757,['nytimes'],25094
1.19E+18,realdonaldtrump,2019/10/20,23:03:13,"“The ceasefire is holding up very nicely. There are some minor skirmishes that have ended quickly. New areas being resettled with Kurds. U.S. soldiers are not in combat or ceasefire zone. We have secured the Oil.” Mark Esper, Secretary of Defense. Ending endless wars!",19324,19067,78472,[],25084.6
8.44E+17,realdonaldtrump,2017/3/20,18:49:48,The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College & lost!,25084,16599,75959,[],25080.5
1.19E+18,realdonaldtrump,2019/11/4,23:09:53,All-Time High for Stock Market and all the Fake News wants to talk about is the Impeachment Hoax!,14134,19844,89315,[],25078.1
9.56E+17,realdonaldtrump,2018/1/23,22:16:02,"Thank you to General John Kelly, who is doing a fantastic job, and all of the Staff and others in the White House, for a job well done. Long hours and Fake reporting makes your job more difficult, but it is always great to WIN, and few have won more than us!",19046,17903,86206,[],25076.2
1.07E+18,realdonaldtrump,2018/12/7,21:39:36,"It has been incorrectly reported that Rudy Giuliani and others will not be doing a counter to the Mueller Report. That is Fake News. Already 87 pages done, but obviously cannot complete until we see the final Witch Hunt Report.",22488,18121,74567,[],25075.7
